,MTFCC,OID,LNDMRKNS,BASENAME,NAME,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,Street Address,City,State,Zip Code
1797,K1237,1104481574641,,Evans Correctional,Evans Correctional Ctr,,,167527,,32.0643362,-91.2424947,32.0643362,-91.2424947, State Route 3200,Newellton,LA,71357
1798,K1237,1104692572107,,Evans Correctional,Evans Correctional Instn,,,277767,,34.6524967,-79.7161784,34.6524967,-79.7161784,800 Country Manor Lane,Bennettsville,SC,29512
1799,K1236,1104692869589,,Evans County,Evans County Courthouse,,,7626,,32.1616597,-81.9076131,32.1616597,-81.9076131,201 Freeman Street,Claxton,GA,30417
1800,K1237,1104485356874,,Everglades Correctional,Everglades Correctional Instn,,,358600,14780.0,25.7502547,-80.4905051,25.7502879,-80.4904044, Unnamed Road,Miami,FL,33194
1801,K1235,1104474318761,,Excel and Quest Programs,Excel and Quest Programs Faclty,,,34093,,43.7479366,-103.4320308,43.7479366,-103.4320308, Badger Clark Memorial Road,Custer,SD,57730
1802,K1237,1104486583267,,Eyman-Arizona Department of Corrections,Eyman-Arizona Department of Corrections,,,3241492,,33.036956,-111.3253379,33.036956,-111.3253379, North Eyman Boulevard,Florence,AZ,85132
1803,K1237,1104484210337,,Fabian Dale Dominguez State,Fabian Dale Dominguez State Jail,,,242090,,29.3662167,-98.7107976,29.3662167,-98.7107976, Unnamed Road,San Antonio,TX,78252
1804,K1237,1104474257666,,Fairbanks Correctional,Fairbanks Correctional Ctr,,,95958,,64.8327697,-147.7590332,64.8327697,-147.7590332,1931 Eagan Avenue,Fairbanks,AK,99701
1805,K1235,1104474258684,,Fairbanks Youth,Fairbanks Youth Faclty,,,56097,,64.8323695,-147.7635241,64.8323695,-147.7635241,1502 Wilbur Street,Fairbanks,AK,99701
1806,K1236,1104494389120,,Fairborn,Fairborn Police Dept,,,37105,,39.8266869,-84.0235833,39.8266869,-84.0235833,44 West Hebble Avenue,Fairborn,OH,45324
1807,K1236,1104691795069,,Fairfax County Adult,Fairfax County Adult Detention Ctr,,,40838,,38.8447661,-77.3113621,38.8447661,-77.3113621,10600 Page Avenue,Fairfax,VA,22030
1808,K1235,1104691797076,,Fairfax County Juvenile,Fairfax County Juvenile Detention Ctr,,,27806,,38.8448681,-77.3136736,38.8448681,-77.3136736,10604 Judicial Drive,Fairfax,VA,22030
1809,K1236,1104699640524,,Fairfax,Fairfax Police Dept,,,1127,,36.573236,-96.7034444,36.573236,-96.7034444,158 East Elm Avenue,Fairfax,OK,74637
1810,K1236,1104691950844,,Fairfield County,Fairfield County Detention Ctr,,,15217,,34.4006879,-81.1010648,34.4006879,-81.1010648,10 Faith Lane,Winnsboro,SC,29180
1811,K1236,1104689801601,,Fairfield County,Fairfield County Jail,,,2775,,39.7139484,-82.5984956,39.7139484,-82.5984956,227 East Main Street,Lancaster,OH,43130
1812,K1236,1104689802300,,Fairfield County Minimum Security,Fairfield County Minimum Security Jail,,,9770,,39.7147075,-82.6086883,39.7147075,-82.6086883,345 Lincoln Avenue,Lancaster,OH,43130
1813,K1236,1104485378473,,Fairfield,Fairfield Police Dept,,,20459,,33.484774,-86.9150017,33.484774,-86.9150017,5231 Ct B,Fairfield,AL,35064
1814,K1236,1104691850866,,Fairlawn,Fairlawn City Hall,,,6241,,41.1338214,-81.6264988,41.1338214,-81.6264988,3525 South Smith Road,Fairlawn,OH,44333
1815,K1236,1104692010879,,Fairview Park,Fairview Park City Hall,,,8436,,41.4469516,-81.849949,41.4469516,-81.849949,20777 Lorain Road,Fairview Park,OH,44126
1816,K1235,1104483742105,,Falkenburg Juvenile,Falkenburg Juvenile Corr Faclty,,,16544,,27.9676182,-82.342051,27.9676182,-82.342051,9504 East Columbus Drive,Tampa,FL,33619
1817,K1236,1104483750809,,Falkenburg Road,Falkenburg Road Jail,,,275904,5725.0,27.9606205,-82.3373312,27.9606763,-82.3378275,520 North Falkenburg Road,Tampa,FL,33619
1818,K1236,1104486381073,,Fall River County,Fall River County Courthouse,,,11750,,43.4398489,-103.480537,43.4398489,-103.480537,1029 North River Street,Hot Springs,SD,57747
1819,K1236,1104475548301,,Fallon County,Fallon County Courthouse,,,10827,,46.3604402,-104.2762234,46.3604402,-104.2762234,723 South Main Street,Baker,MT,59313
1820,K1236,1104476101074,,Falls County,Falls County Jail,,,23146,,31.2940088,-96.8771794,31.2940088,-96.8771794,2847 Highway 6,Marlin,TX,76661
1821,K1238,1104472776404,,Family Foundations,Family Foundations,,,14724,,36.7346694,-119.8440183,36.7346694,-119.8440183,2855 West Whites Bridge Avenue,Fresno,CA,93706
1822,K1236,1104742658970,,Fannin County Adult,Fannin County Adult Detention Ctr,,,8702,,34.8643978,-84.3268933,34.8643978,-84.3268933,400 West Main Street,Blue Ridge,GA,30513
1823,K1236,1104690721094,,Fannin County,Fannin County Jail,,,74139,,33.5923042,-96.2170163,33.5923042,-96.2170163,2389 Silo Road,Bonham,TX,75418
1824,K1236,1104699115452,,Faribault County Sheriff's,Faribault County Sheriff's Ofc,,,64703,,43.655193,-94.0994053,43.655193,-94.0994053,320 Doctor H. Russ Street,Blue Earth,MN,56013
1825,K1236,1104476051214,,Farmers Branch,Farmers Branch Police Dept,,,22885,,32.9247963,-96.8547463,32.9247963,-96.8547463,3723 Valley View Lane,Farmers Branch,TX,75244
1826,K1235,1104487248787,,Farmington Bay Youth,Farmington Bay Youth Ctr,,,21350,,40.9813935,-111.9071092,40.9813935,-111.9071092,907 West Clark Lane,Farmington,UT,84025
1827,K1237,1104492872245,,Farmington Correctional,Farmington Correctional Ctr,,,678902,,37.7674494,-90.4362511,37.7674494,-90.4362511,1012 West Columbia Street,Farmington,MO,63640
1828,K1237,1104485314105,,Farquhar Cattle Ranch,Farquhar Cattle Ranch,,,1027600,130353.0,32.6316495,-87.6888343,32.633727,-87.6872879, Unnamed Road,Greensboro,AL,36744
1829,K1236,1104474321943,,Faulk County,Faulk County Courthouse,,,11883,,45.033825,-99.1264281,45.033825,-99.1264281,110 9th Avenue,Faulkton,SD,57438
1830,K1236,1104470787848,,Faulkner County Detention Center Unit 11,Faulkner County Detention Center Unit 11,,,73232,,35.0737074,-92.4398924,35.0737074,-92.4398924,500 South German Lane,Conway,AR,72034
1831,K1236,1104470781795,,Faulkner County,Faulkner County Detention Ctr,,,17670,,35.088646,-92.4432781,35.088646,-92.4432781,801 Locust Street,Conway,AR,72034
1832,K1236,1104691810159,,Fauquier County,Fauquier County Jail,,,4741,,38.7125622,-77.797752,38.7125622,-77.797752,50 West Lee Street,Warrenton,VA,20186
1833,K1236,1104492687595,,Fayette County Community Corrections,Fayette County Community Corrections,,,3006,,39.6400247,-85.1415971,39.6400247,-85.1415971,120 West 3rd Street,Connersville,IN,47331
1834,K1236,1104485310496,,Fayette County Government,Fayette County Government Ctr,,,2972,,33.6849559,-87.8321479,33.6849559,-87.8321479,113 1st Avenue Northwest,Fayette,AL,35555
1835,K1236,1104492679412,,Fayette County,Fayette County Jail,,,24117,,42.9443187,-91.8188509,42.9443187,-91.8188509,210 North Industrial Parkway,West Union,IA,52175
1836,K1236,1104476112107,,Fayette County,Fayette County Jail,,,10009,,29.9242793,-96.8799,29.9242793,-96.8799,1646 North Jefferson Street,La Grange,TX,78945
1837,K1236,1104475228589,,Fayette County,Fayette County Jail,,,14645,,38.9602016,-89.0996281,38.9602016,-89.0996281,221 South 7th Street,Vandalia,IL,62471
1838,K1236,1104692872922,,Fayette County,Fayette County Jail,,,60563,,33.444071,-84.4512021,33.444071,-84.4512021,145 Johnson Avenue,Fayetteville,GA,30214
1839,K1236,1104689804812,,Fayette County,Fayette County Jail,,,1559,,39.5367962,-83.4402975,39.5367962,-83.4402975,113 East Market Street,Washington Court House,OH,43160
1840,K1236,1104692875293,,Fayette County,Fayette County Prison,,,8682,,39.9021197,-79.7226335,39.9021197,-79.7226335,61 Mountain Road,Uniontown,PA,15401
1841,K1236,1104492688559,,Fayette County Sheriff's,Fayette County Sheriff's Ofc,,,6855,,39.6404851,-85.1414479,39.6404851,-85.1414479,123 West 4th Street,Connersville,IN,47331
1842,K1235,1104493669945,,Fayette Regional Juvenile,Fayette Regional Juvenile Detention Ctr,,,77758,,38.1119015,-84.5471733,38.1119015,-84.5471733,3423 Spurr Road,Lexington,KY,40511
1843,K1237,110268189831,,Federal Correctional Complex Beaumont,Federal Correctional Complex Beaumont,,,3933001,39199.0,29.9670465,-94.0797342,29.9693657,-94.0832888, Knauth Road,Beaumont,TX,77705
1844,K1237,1104470505504,,Federal Correctional Complex Forrest City,Federal Correctional Complex Forrest City,,,1749644,,34.9796541,-90.7989023,34.9796541,-90.7989023, Dale Bumpers Road,Forrest City,AR,72335
1845,K1237,1104484223367,,Federal Correctional Complex Lompoc,Federal Correctional Complex Lompoc,,,1399632,,34.6786998,-120.5042274,34.6786998,-120.5042274,3901 Klein Boulevard,Lompoc,CA,93436
1846,K1237,1104487286908,,Federal Correctional Complex Terre Haute,Federal Correctional Complex Terre Haute,,,4584358,,39.4141541,-87.4543275,39.4141541,-87.4543275, West Bureau Drive,Terre Haute,IN,47802
1847,K1237,1104485338781,,Federal Correctional Institute Terminal Island,Federal Correctional Institute Terminal Island,,,94273,,33.726724,-118.2670791,33.726724,-118.2670791, ,Los Angeles,CA,90731
1848,K1237,1104493634686,,Federal Correctional Institution Ashland,Federal Correctional Institution Ashland,,,291696,,38.4355127,-82.7048844,38.4355127,-82.7048844,716 888 State Route,Ashland,KY,41102
1849,K1237,1104475517491,,Federal Correctional Institution Bastrop,Federal Correctional Institution Bastrop,,,155511,,30.1915137,-97.3077609,30.1915137,-97.3077609, Unnamed Road,Bastrop,TX,78602
1850,K1237,1104691978806,,Federal Correctional Institution Bennettsville,Federal Correctional Institution Bennettsville,,,846384,,34.6716348,-79.7202116,34.6716348,-79.7202116, Unnamed Road,Bennettsville,SC,29512
1851,K1237,1104476851258,,Federal Correctional Institution Big Spring,Federal Correctional Institution Big Spring,,,611459,,32.2246578,-101.5091713,32.2246578,-101.5091713,1900 Simler Drive,Big Spring,TX,79720
1852,K1237,1104469103531,,Federal Correctional Institution Cumberland,Federal Correctional Institution Cumberland,,,400139,,39.5953028,-78.7601951,39.5953028,-78.7601951, Unnamed Road,Cumberland,MD,21502
1853,K1237,110167290554,,Federal Correctional Institution Dublin,Federal Correctional Institution Dublin,,,238217,,37.718069,-121.8961711,37.718069,-121.8961711,5701 8th Street,Dublin,CA,94568
1854,K1237,1104691949547,,Federal Correctional Institution Edgefield,Federal Correctional Institution Edgefield,,,601283,,33.7590702,-81.9167201,33.7590702,-81.9167201,501 Gary Hill Road,Edgefield,SC,29824
1855,K1237,1104689736507,,Federal Correctional Institution Elkton,Federal Correctional Institution Elkton,,,965233,,40.770646,-80.7045574,40.770646,-80.7045574, Unnamed Road,Lisbon,OH,44432
1856,K1237,1104494389206,,Federal Correctional Institution Englewood,Federal Correctional Institution Englewood,,,1026568,140199.0,39.6419756,-105.1011972,39.641799,-105.1010636,9595 West Quincy Avenue,Littleton,CO,80123
1857,K1237,1104691968284,,Federal Correctional Institution Estill,Federal Correctional Institution Estill,,,599183,,32.7214822,-81.2534274,32.7214822,-81.2534274, Prison Road,Estill,SC,29918
1858,K1237,110808658407,,Federal Correctional Institution Fairton,Federal Correctional Institution Fairton,,,1093686,,39.3850796,-75.1606004,39.3850796,-75.1606004,655 Fairton Millville Road,Bridgeton,NJ,08302
1859,K1237,1104485395296,,Federal Correctional Institution Fort Dix,Federal Correctional Institution Fort Dix,,,534168,,39.9995395,-74.6145827,39.9995395,-74.6145827, ,Fort Dix,NJ,08640
1860,K1237,1104482541269,,Federal Correctional Institution Fort Worth,Federal Correctional Institution Fort Worth,,,166953,,32.6798279,-97.2876349,32.6798279,-97.2876349,3150 Horton Road,Fort Worth,TX,76119
1861,K1237,1104483754033,,Federal Correctional Institution Herlong,Federal Correctional Institution Herlong,,,2504112,,40.1511279,-120.1613856,40.1511279,-120.1613856, Unnamed Road,Doyle,CA,96109
1862,K1237,1104692571566,,Federal Correctional Institution Loretto,Federal Correctional Institution Loretto,,,300530,,40.4965583,-78.6213414,40.4965583,-78.6213414,297 T457,Loretto,PA,15940
1863,K1237,1104493654149,,Federal Correctional Institution Manchester,Federal Correctional Institution Manchester,,,232506,,37.179704,-83.7890409,37.179704,-83.7890409,805 Fox Hollow Road,Manchester,KY,40962
1864,K1237,1104755486761,,Federal Correctional Institution McDowell,Federal Correctional Institution McDowell,,,1863128,,37.4690655,-81.5531477,37.4690655,-81.5531477,101 Federal Drive,Welch,WV,24801
1865,K1237,1104692397338,,Federal Correctional Institution McKean,Federal Correctional Institution McKean,,,746950,,41.7980061,-78.6876543,41.7980061,-78.6876543,6975 Pennsylvania 59,Lewis Run,PA,16738
1866,K1237,1104492625000,,Federal Correctional Institution Memphis,Federal Correctional Institution Memphis,,,495344,,35.1560965,-89.8691261,35.1560965,-89.8691261,1101 John A Denie Road,Memphis,TN,38134
1867,K1237,1104492846202,,Federal Correctional Institution Memphis Satellite,Federal Correctional Institution Memphis Satellite Cp,,,432411,,35.3400793,-89.8395411,35.3400793,-89.8395411,6736 Navy Road,Millington,TN,38053
1868,K1237,1104755486109,,Federal Correctional Institution Mendota,Federal Correctional Institution Mendota,,,1278538,,36.7346773,-120.3915082,36.7346773,-120.3915082, Derrick Avenue,Mendota,CA,93640
1869,K1237,1104690228428,,Federal Correctional Institution Milan,Federal Correctional Institution Milan,,,1329590,,42.0937129,-83.6691637,42.0937129,-83.6691637, Unnamed Road,Milan,MI,48160
1870,K1237,1104692114758,,Federal Correctional Institution Moshannon Valley,Federal Correctional Institution Moshannon Valley,,,519128,517.0,40.9217644,-78.2412808,40.9222161,-78.2420783, Perimiter Road,Philipsburg,PA,16866
1871,K1237,1104742499617,,Federal Correctional Institution Otisville,Federal Correctional Institution Otisville,,,2534100,189446.0,41.488692,-74.5357444,41.4886788,-74.5358898,62 2 Mile Drive,Otisville,NY,10963
1872,K1237,110690005781,,Federal Correctional Institution Oxford,Federal Correctional Institution Oxford,,,2582800,10958.0,43.8689305,-89.6475418,43.870705,-89.6487419, Department of Corrections Wisconsin Road,Oxford,WI,53952
1873,K1237,1104486568163,,Federal Correctional Institution Phoenix,Federal Correctional Institution Phoenix,,,535980,,33.833251,-112.1689553,33.833251,-112.1689553,37900 North 45th Avenue,Phoenix,AZ,85086
1874,K1237,1104475043780,,Federal Correctional Institution Pollock Medium,Federal Correctional Institution Pollock Medium,,,829594,,31.4668525,-92.446349,31.4668525,-92.446349, ,,LA,71467
1875,K1237,1104702266803,,Federal Correctional Institution Ray Brook,Federal Correctional Institution Ray Brook,,,401052,9034.0,44.2902522,-74.0930398,44.2902833,-74.0928318,128 Ray Brook Road,,NY,12977
1876,K1237,1101221462135,,Federal Correctional Institution Safford,Federal Correctional Institution Safford,,,204418,,32.7170508,-109.7247738,32.7170508,-109.7247738, Arizona 366,Safford,AZ,85546
1877,K1237,1104699259094,,Federal Correctional Institution Sandstone,Federal Correctional Institution Sandstone,,,183421,,46.108949,-92.853701,46.108949,-92.853701,2300 County Road 29,Sandstone,MN,55072
1878,K1237,1104695532978,,Federal Correctional Institution Schuylkill,Federal Correctional Institution Schuylkill,,,1244994,,40.7313672,-76.3421367,40.7313672,-76.3421367, Prison Road,,PA,
1879,K1237,1104476049376,,Federal Correctional Institution Seagoville,Federal Correctional Institution Seagoville,,,192243,,32.6551568,-96.5675143,32.6551568,-96.5675143,2209 North Highway 175,Seagoville,TX,75159
1880,K1237,1104487256778,,Federal Correctional Institution Sheridan,Federal Correctional Institution Sheridan,,,724152,,45.0843616,-123.3858146,45.0843616,-123.3858146,2071 Southwest Ballston Road,Sheridan,OR,97378
1881,K1237,1104486322448,,Federal Correctional Institution Talladega,Federal Correctional Institution Talladega,,,173325,,33.4208757,-86.1403955,33.4208757,-86.1403955,565 East Renfroe Road,Talladega,AL,35160
1882,K1237,110516196701,,Federal Correctional Institution Texarkana,Federal Correctional Institution Texarkana,,,105824,,33.3769523,-94.0885837,33.3769523,-94.0885837,4001 Leopard Drive,Texarkana,TX,75501
1883,K1237,1104478068384,,Federal Correctional Institution Three Rivers,Federal Correctional Institution Three Rivers,,,621496,,28.4447736,-98.3212717,28.4447736,-98.3212717,1700 Texas 72,Three Rivers,TX,78071
1884,K1237,1104486528583,,Federal Correctional Institution Tucson,Federal Correctional Institution Tucson,,,184408,,32.0901808,-110.8563216,32.0901808,-110.8563216,8901 South Wilmot Road,Tucson,AZ,85756
1885,K1237,110376943183,,Federal Correctional Institution Waseca,Federal Correctional Institution Waseca,,,356400,,44.0693168,-93.5169608,44.0693168,-93.5169608,100 University Drive Southwest,Waseca,MN,56093
1886,K1237,1104692273139,,Federal Correctional Institution Williamsburg,Federal Correctional Institution Williamsburg,,,817326,,33.5871401,-79.8828833,33.589209,-79.8778548, Unnamed Road,Salters,SC,29590
1887,K1237,1104692892792,,Federal Correctional Institution el Reno,Federal Correctional Institution el Reno,,,337753,,35.5342135,-98.0052558,35.5342135,-98.0052558,4205 Oklahoma 66,El Reno,OK,73036
1888,K1237,1101158779176,,Federal Correctional Institution la Tuna,Federal Correctional Institution la Tuna,,,852163,,31.9834084,-106.5896892,31.9834084,-106.5896892, La Tuna Fed Correctional Institute,Anthony,TX,79821
1889,K1237,1104689766784,,Federal Correctional Institution la Tuna Satelitte,Federal Correctional Institution la Tuna Satelitte Cp,,,266541,,31.8640961,-106.3547421,31.8640961,-106.3547421, Sergeant Major Boulevard,Fort Bliss,TX,79918
1890,K1237,1104474264953,,Federal Detention Center Honolulu,Federal Detention Center Honolulu,,,18657,,21.3334713,-157.9283645,21.3334713,-157.9283645,353 Elliott Street,Honolulu,HI,96819
1891,K1237,1104476741341,,Federal Detention Center Houston,Federal Detention Center Houston,,,10322,,29.758284,-95.3606673,29.758284,-95.3606673,1200 Texas Avenue,Houston,TX,77002
1892,K1237,1104475040634,,Federal Detention Center Oakdale,Federal Detention Center Oakdale,,,619216,,30.8209796,-92.6412465,30.8209796,-92.6412465, Unnamed Road,Oakdale,LA,71463
1893,K1237,1104700810149,,Federal Detention Center Philadelphia,Federal Detention Center Philadelphia,,,5903,,39.9525551,-75.1519832,39.9525551,-75.1519832,718 Filbert Street,Philadelphia,PA,19106
1894,K1237,1104494782012,,Federal Medical Center Carswell,Federal Medical Center Carswell,,,101094,,32.7840796,-97.4187134,32.7840796,-97.4187134,3000 I Street,Fort Worth,TX,76127
1895,K1237,1104470072647,,Federal Medical Center Devens,Federal Medical Center Devens,,,197435,,42.5257647,-71.6214249,42.5257647,-71.6214249,42 Patton Road,Devens,MA,01434
1896,K1237,1104493671039,,Federal Medical Center Lexington,Federal Medical Center Lexington,,,871790,,38.1032978,-84.5629707,38.1032978,-84.5629707,3301 Leestown Road,Lexington,KY,40511
1897,K1237,1104710317999,,Federal Medical Center Rochester,Federal Medical Center Rochester,,,191439,,44.0240732,-92.4365289,44.0240732,-92.4365289,2110 East Center Street,Rochester,MN,55904
1898,K1237,1104475549472,,Federal Prison Camp Bryan,Federal Prison Camp Bryan,,,142586,,30.6779291,-96.3609413,30.6779291,-96.3609413,1100 Ursuline Avenue,Bryan,TX,77803
1899,K1237,1104699367011,,Federal Prison Camp Duluth,Federal Prison Camp Duluth,,,313779,,46.8352037,-92.1966019,46.8352037,-92.1966019,4482 Ralston Drive,Hermantown,MN,55811
1900,K1237,1104755486473,,Federal Prison Camp Montgomery,Federal Prison Camp Montgomery,,,199568,,32.3944972,-86.3592133,32.3944972,-86.3592133,809 Chestnut Street,Montgomery,AL,36113
